OrderNum,OrderDate,OrderType,Customer ID,ProdNumber,Quantity
1108402,4/23/2021,Wholesale,3621,MW172,94
1108403,4/23/2021,Retail,3217,FT422,1
1108404,4/23/2021,Retail,3249,FT853,3
1108405,4/23/2021,Retail,2504,MW122,1
1108406,4/23/2021,Retail,2868,SP126,1
1108407,4/23/2021,Retail,4011,SP602,3
1108408,4/23/2021,Retail,2029,SP303,2
1108409,4/24/2021,Wholesale,3700,MW232,128
1108410,4/24/2021,Wholesale,2318,MW222,109
1108411,4/24/2021,Wholesale,4082,FT589,50
1108412,4/24/2021,Retail,1923,SP204,1
1108413,4/24/2021,Retail,2006,FT434,1
1108414,4/24/2021,Retail,3308,FT609,1
1108415,4/24/2021,Retail,1317,MW162,1
1108416,4/24/2021,Retail,4116,MW222,1
1108417,4/25/2021,Retail,3020,FT530,2
1108418,4/25/2021,Retail,3272,MW122,2
1108419,12/25/2021,Retail,1260,FT609,71
1108420,4/25/2021,Retail,2858,MW182,3
1108421,4/25/2021,Retail,2008,MW262,4
1108422,4/25/2021,Retail,1109,SP120,1
1108423,4/26/2021,Retail,1340,FT981,2
1108424,4/26/2021,Retail,2556,SP201,2
1108425,4/26/2021,Wholesale,4113,MW122,127
1108426,4/26/2021,Wholesale,3398,FT467,50
1108427,4/26/2021,Retail,3400,SP604,4
1108428,4/26/2021,Retail,3080,SP123,2
1108429,4/26/2021,Retail,3021,SP601,2
1108430,4/26/2021,Retail,1817,SP609,1
1108431,4/26/2021,Retail,3555,FT434,1
1108432,4/26/2021,Retail,3367,FT530,2
1108433,4/26/2021,Retail,2337,FT344,1
1108434,4/27/2021,Retail,1217,FT962,1
1108435,4/27/2021,Retail,2981,MW132,3
1108436,4/27/2021,Retail,3607,SP202,4
1108437,4/28/2021,Wholesale,2574,MW152,177
1108438,4/28/2021,Retail,1268,SP303,1
1108439,4/28/2021,Retail,2523,FT530,1
1108440,4/28/2021,Retail,3975,MW172,1
1108441,4/28/2021,Retail,4078,MW122,4
1108442,4/28/2021,Retail,2220,SP604,2
1108443,4/28/2021,Retail,3678,SP125,1
1108444,4/28/2021,Retail,4051,FT300,1
1108445,4/28/2021,Retail,3260,MW182,1
1108446,4/28/2021,Retail,3991,MW102,3
1108447,4/28/2021,Retail,3540,MW202,4
1108448,4/29/2021,Retail,1843,MW262,98
1108449,4/29/2021,Wholesale,1161,MW232,119
1108450,4/29/2021,Wholesale,1132,MW242,96
1108451,4/29/2021,Retail,1496,SP123,2
1108452,4/29/2021,Retail,2596,FT981,1
1108453,4/29/2021,Retail,3518,MW232,1
1108454,4/30/2021,Retail,2267,FT434,1
1108455,4/30/2021,Retail,1625,MW132,1
1108456,4/30/2021,Retail,2842,MW282,4
1108457,5/1/2021,Retail,2742,MW232,4
1108458,5/1/2021,Retail,1331,FT981,1
1108459,5/1/2021,Retail,3736,MW202,145
1108460,5/1/2021,Wholesale,2686,MW112,123
1108461,5/1/2021,Wholesale,1427,SP126,156
1108462,5/1/2021,Retail,1966,MW112,7
1108463,5/1/2021,Retail,2327,SP304,2
1108464,5/1/2021,Retail,3224,SP603,3
1108465,5/1/2021,Retail,1572,SP602,1
1108466,5/1/2021,Retail,1668,FT422,1
1108467,5/1/2021,Retail,1568,FT525,1
1108468,5/1/2021,Retail,3065,FT853,1
1108469,5/1/2021,Retail,2398,MW162,1
1108470,5/1/2021,Retail,1196,FT682,2
1108471,5/2/2021,Retail,2853,MW222,2
1108472,5/2/2021,Wholesale,2004,MW222,102
1108473,5/2/2021,Wholesale,3418,MW122,132
1108474,5/2/2021,Retail,1799,MW112,4
1108475,5/2/2021,Retail,1596,MW232,3
1108476,5/2/2021,Retail,3969,MW252,4
1108477,5/2/2021,Retail,2584,SP304,2
1108478,5/2/2021,Retail,2867,SP201,1
1108479,5/2/2021,Retail,2990,SP609,1
1108480,5/2/2021,Retail,1884,SP602,1
1108481,5/2/2021,Retail,1126,SP123,1
1108482,5/2/2021,Retail,4015,MW102,3
1108483,5/3/2021,Wholesale,1954,MW242,55
1108484,5/3/2021,Retail,3521,SP204,1
1108485,5/3/2021,Retail,3749,FT577,2
1108486,5/3/2021,Retail,3904,FT467,2
1108487,5/3/2021,Retail,3221,FT962,1
1108488,5/3/2021,Retail,2978,MW282,2
1108489,5/3/2021,Retail,1475,SP123,1
1108490,5/3/2021,Retail,3928,SP609,2
1108491,5/3/2021,Retail,3300,FT350,2
1108492,5/3/2021,Retail,4022,SP607,1
1108493,5/4/2021,Retail,1329,MW232,3
1108494,5/4/2021,Wholesale,3013,MW162,165
1108495,5/4/2021,Retail,3080,MW202,1
1108496,5/4/2021,Retail,1267,MW112,6
1108497,5/4/2021,Retail,3308,SP609,2
1108498,5/4/2021,Retail,2745,FT422,1
1108499,5/5/2021,Wholesale,3215,FT589,33
1108500,5/5/2021,Wholesale,2926,SP602,100
1108501,5/5/2021,Wholesale,1503,MW172,134
1108502,5/5/2021,Retail,1950,FT962,1
1108503,5/5/2021,Retail,3557,MW122,2
1108504,5/5/2021,Retail,3768,MW112,3
1108505,5/5/2021,Retail,3250,SP125,1
1108506,5/5/2021,Retail,3610,SP201,1
1108507,5/5/2021,Retail,3014,SP126,2
1108508,5/5/2021,Retail,2165,MW282,1
1108509,5/6/2021,Wholesale,2963,MW202,153
1108510,5/6/2021,Retail,2253,SP609,2
1108511,5/6/2021,Retail,3352,FT682,1
1108512,5/6/2021,Retail,1925,FT544,2
1108513,5/6/2021,Retail,1171,MW222,1
1108514,5/6/2021,Retail,1133,MW182,2
1108515,5/6/2021,Retail,2537,MW162,4
1108516,5/7/2021,Retail,3275,SP607,1
1108517,5/7/2021,Wholesale,1491,MW282,67
1108518,5/7/2021,Retail,3242,SP304,1
1108519,5/7/2021,Retail,1662,SP601,1
1108520,5/7/2021,Retail,2018,SP603,1
1108521,5/7/2021,Retail,3314,SP303,2
1108522,5/7/2021,Retail,3735,SP204,2
1108523,5/7/2021,Retail,1533,SP201,1
1108524,5/8/2021,Retail,2310,MW102,1
1108525,5/8/2021,Wholesale,2576,MW252,197
1108526,5/8/2021,Wholesale,4113,SP125,152
1108527,5/8/2021,Wholesale,2293,MW242,183
1108528,5/8/2021,Wholesale,2963,FT825,45
1108529,5/8/2021,Retail,3214,FT434,2
1108530,5/8/2021,Retail,1632,FT895,2
1108531,5/8/2021,Retail,1275,FT358,2
1108532,5/8/2021,Retail,2750,MW202,1
1108533,5/8/2021,Retail,1670,MW202,1
1108534,5/8/2021,Retail,1144,MW262,1
1108535,5/8/2021,Retail,2605,MW102,7
1108536,5/8/2021,Retail,1490,MW202,7
1108537,5/8/2021,Retail,3057,SP306,2
1108538,5/9/2021,Retail,3289,SP304,1
1108539,5/9/2021,Retail,2847,SP201,3
1108540,5/9/2021,Retail,4036,SP602,2
1108541,5/9/2021,Retail,2241,SP607,2
1108542,5/10/2021,Retail,1623,FT422,1
1108543,5/10/2021,Retail,1820,FT871,1
1108544,5/10/2021,Retail,3913,FT181,1
1108545,5/10/2021,Retail,2679,FT853,1
1108546,5/10/2021,Retail,1264,FT853,1
1108547,5/10/2021,Retail,2047,MW112,3
1108548,5/10/2021,Retail,1816,SP126,1
1108549,5/10/2021,Retail,3955,MW242,3
1108550,5/11/2021,Wholesale,4090,SP305,106
1108551,5/11/2021,Retail,2374,MW282,53
1108552,5/11/2021,Retail,2923,SP304,2
1108553,5/11/2021,Retail,3397,FT544,1
1108554,5/11/2021,Retail,4026,MW102,3
1108555,5/11/2021,Retail,1892,SP204,1
1108556,5/11/2021,Retail,2415,SP304,2
1108557,5/11/2021,Retail,3552,SP202,1
1108558,5/12/2021,Retail,3204,MW272,3
1108559,5/12/2021,Wholesale,3282,MW102,375
1108560,5/12/2021,Wholesale,3398,FT485,66
1108561,5/12/2021,Retail,2420,FT598,1
1108562,5/12/2021,Retail,3563,MW272,1
1108563,5/12/2021,Retail,1690,SP126,1
1108564,5/12/2021,Retail,2282,SP609,2
1108565,5/13/2021,Retail,3431,FT976,1
1108566,5/13/2021,Retail,3931,MW122,1
1108567,5/13/2021,Retail,2861,MW122,5
1108568,5/13/2021,Retail,3007,SP304,2
1108569,5/13/2021,Retail,1480,SP202,1
1108570,5/13/2021,Retail,2526,FT825,1
1108571,5/13/2021,Retail,3185,MW102,4
1108572,5/14/2021,Wholesale,3709,MW142,163
1108573,5/14/2021,Wholesale,3707,FT300,72
1108574,5/14/2021,Retail,2709,SP203,2
1108575,5/14/2021,Retail,1248,SP204,1
1108576,5/14/2021,Retail,3197,FT870,1
1108577,5/14/2021,Retail,2045,MW102,3
1108578,5/14/2021,Retail,1550,SP125,1
1108579,5/15/2021,Retail,1939,SP126,2
1108580,5/15/2021,Retail,2962,MW112,1
1108581,5/15/2021,Retail,3419,SP126,85
1108582,5/15/2021,Retail,2870,SP303,2
1108583,5/15/2021,Retail,2258,FT981,1
1108584,5/15/2021,Retail,3042,MW112,1
1108585,5/15/2021,Retail,4106,MW172,4
1108586,5/15/2021,Retail,1687,MW202,4
1108587,5/15/2021,Retail,3315,SP305,2
1108588,5/15/2021,Retail,2567,SP126,2
1108589,5/15/2021,Retail,1997,SP306,1
1108590,5/15/2021,Wholesale,3600,MW232,144
1108591,5/16/2021,Wholesale,2213,MW202,269
1108592,5/16/2021,Wholesale,2905,MW112,200
1108593,5/16/2021,Retail,4037,SP603,1
1108594,5/16/2021,Retail,2280,FT577,2
1108595,5/16/2021,Retail,3563,FT485,1
1108596,5/16/2021,Retail,1634,MW202,3
1108597,5/16/2021,Retail,2326,SP303,1
1108598,5/17/2021,Retail,2580,SP120,1
1108599,5/17/2021,Retail,1239,FT870,1
1108600,5/17/2021,Retail,1123,MW122,3
1108601,5/17/2021,Retail,3351,SP126,2
1108602,5/17/2021,Retail,1955,SP120,1
1108603,5/17/2021,Retail,2208,FT280,1
1108604,5/17/2021,Retail,3712,MW142,2
1108605,5/17/2021,Retail,3392,MW162,2
1108606,5/18/2021,Retail,3002,SP126,2
1108607,5/18/2021,Wholesale,2686,SP120,130
1108608,5/18/2021,Retail,2587,MW112,3
1108609,5/18/2021,Retail,2418,MW162,3
1108610,5/18/2021,Retail,1298,SP202,1
1108611,5/18/2021,Retail,2395,SP120,1
1108612,5/19/2021,Wholesale,2402,MW112,122
1108613,5/19/2021,Retail,2870,SP601,1
1108614,5/19/2021,Retail,3528,SP126,2
1108615,5/19/2021,Retail,2012,SP126,2
1108616,5/19/2021,Retail,3688,FT485,1
1108617,5/20/2021,Retail,1508,SP609,2
1108618,5/20/2021,Retail,2894,SP125,2
1108619,5/20/2021,Wholesale,4083,MW262,128
1108620,5/20/2021,Retail,2664,SP609,2
1108621,5/21/2021,Wholesale,3086,MW202,116
1108622,5/21/2021,Wholesale,2980,FT174,161
1108623,5/21/2021,Retail,3637,SP123,1
1108624,5/21/2021,Retail,3918,FT174,2
1108625,5/21/2021,Retail,3247,FT344,1
1108626,5/21/2021,Retail,3716,FT544,1
1108627,5/21/2021,Retail,2868,FT258,2
1108628,5/21/2021,Retail,2384,MW112,1
1108629,5/21/2021,Retail,3752,MW122,2
1108630,5/22/2021,Wholesale,1503,MW122,127
1108631,5/22/2021,Wholesale,1562,FT981,72
1108632,5/22/2021,Retail,1700,MW142,4
1108633,5/22/2021,Retail,2735,MW222,3
1108634,5/22/2021,Retail,2050,MW202,4
1108635,5/22/2021,Retail,2979,SP123,1
1108636,5/23/2021,Retail,2713,MW202,1
1108637,5/23/2021,Wholesale,1850,MW172,151
1108638,5/23/2021,Wholesale,3636,MW132,110
1108639,5/23/2021,Retail,3873,SP120,2
1108640,5/23/2021,Retail,1890,SP126,3
1108641,5/23/2021,Retail,2897,SP125,2
1108642,5/24/2021,Retail,4028,MW272,128
1108643,5/24/2021,Wholesale,3600,MW102,153
1108644,5/24/2021,Wholesale,2848,MW202,160
1108645,5/24/2021,Retail,2231,SP602,2
1108646,5/24/2021,Retail,1267,SP203,1
1108647,5/24/2021,Retail,1817,SP203,1
1108648,5/24/2021,Retail,3412,SP123,1
1108649,5/24/2021,Retail,2672,FT682,2
1108650,5/24/2021,Retail,1444,FT589,1
1108651,5/24/2021,Retail,3023,FT467,2
1108652,5/24/2021,Retail,1129,FT485,1
1108653,5/25/2021,Wholesale,2744,MW242,102
1108654,5/25/2021,Retail,3952,MW132,1
1108655,5/25/2021,Retail,3977,MW152,1
1108656,5/25/2021,Retail,1241,MW232,4
1108657,5/25/2021,Retail,1511,MW242,4
1108658,5/25/2021,Retail,1587,SP202,2
1108659,5/25/2021,Retail,2266,SP305,3
1108660,5/26/2021,Wholesale,3319,MW102,189
1108661,5/26/2021,Wholesale,2166,SP202,74
1108662,5/26/2021,Wholesale,1850,MW222,166
1108663,5/26/2021,Wholesale,2690,FT358,65
1108664,5/26/2021,Wholesale,3336,MW202,171
1108665,5/26/2021,Retail,3975,SP602,1
1108666,5/26/2021,Retail,1251,SP303,1
1108667,5/26/2021,Retail,3956,FT525,1
1108668,5/26/2021,Retail,1306,FT962,2
1108669,5/26/2021,Retail,2366,MW152,3
1108670,5/26/2021,Retail,1148,SP126,1
1108671,5/26/2021,Retail,3961,FT300,2
1108672,5/27/2021,Wholesale,1947,FT727,104
1108673,5/27/2021,Wholesale,3394,FT976,1
1108674,5/27/2021,Retail,2341,SP603,1
1108675,5/27/2021,Retail,4066,FT439,1
1108676,5/28/2021,Wholesale,2389,FT895,158
1108677,5/28/2021,Wholesale,2958,MW262,185
1108678,5/28/2021,Retail,3239,MW142,1
1108679,5/28/2021,Retail,2934,MW202,1
1108680,5/28/2021,Retail,3697,MW232,4
1108681,5/28/2021,Retail,3642,MW262,4
1108682,5/28/2021,Retail,2022,SP303,1
1108683,5/28/2021,Retail,2736,SP120,2
1108684,5/29/2021,Wholesale,3220,SP123,98
1108685,5/29/2021,Retail,2150,SP306,1
1108686,5/30/2021,Retail,2737,SP604,69
1108687,5/30/2021,Retail,2941,SP607,97
1108688,5/30/2021,Wholesale,3081,MW112,154
1108689,5/30/2021,Retail,1284,SP601,1
1108690,5/30/2021,Retail,1923,FT962,2
1108691,5/30/2021,Retail,2974,FT962,1
1108692,5/30/2021,Retail,2052,MW162,4
1108693,5/30/2021,Retail,2235,FT139,1
1108694,5/31/2021,Retail,4089,SP603,2
1108695,5/31/2021,Retail,2571,FT577,1
1108696,6/1/2021,Retail,2286,MW202,155
1108697,12/1/2021,Wholesale,2576,FT181,146
1108698,6/1/2021,Retail,1532,SP309,1
1108699,6/1/2021,Retail,3034,FT577,1
1108700,6/1/2021,Retail,1822,MW172,3
1108701,6/1/2021,Retail,1451,SP126,1
1108702,6/1/2021,Wholesale,1140,SP120,177
1108703,12/2/2021,Wholesale,1926,FT280,78
1108704,6/2/2021,Wholesale,3332,MW162,156
1108705,6/2/2021,Retail,1166,SP123,2
1108706,6/2/2021,Retail,1549,FT530,1
1108707,6/2/2021,Retail,3190,MW162,1
1108708,6/2/2021,Retail,2330,MW262,1
1108709,6/2/2021,Retail,1713,MW202,4
1108710,6/3/2021,Wholesale,1443,SP305,94
1108711,6/3/2021,Retail,2285,SP602,1
1108712,6/3/2021,Retail,2010,SP202,2
1108713,6/4/2021,Wholesale,3677,SP126,158
1108714,6/4/2021,Retail,3706,SP204,2
1108715,6/4/2021,Retail,3596,SP604,1
1108716,6/4/2021,Retail,1945,FT181,1
1108717,6/4/2021,Retail,3554,FT797,1
1108718,6/4/2021,Retail,1994,MW122,3
1108719,6/4/2021,Retail,2297,MW162,3
1108720,6/4/2021,Retail,3856,SP609,1
1108721,12/5/2021,Wholesale,1140,FT181,72
1108722,6/5/2021,Retail,4050,SP201,2
1108723,6/5/2021,Retail,1580,SP303,1
1108724,6/5/2021,Retail,1261,SP604,1
1108725,6/5/2021,Retail,3917,FT530,1
1108726,6/5/2021,Retail,1867,FT439,1
1108727,6/5/2021,Retail,2195,MW112,1
1108728,6/5/2021,Retail,2906,MW112,3
1108729,6/6/2021,Wholesale,2698,MW102,160
1108730,6/6/2021,Retail,1915,MW102,6
1108731,6/6/2021,Retail,1250,SP201,1
1108732,6/6/2021,Retail,1118,SP305,2
1108733,6/6/2021,Retail,2579,SP201,2
1108734,6/6/2021,Retail,1517,SP120,1
1108735,6/6/2021,Retail,3168,SP306,3
1108736,6/7/2021,Retail,3164,FT895,2
1108737,6/7/2021,Retail,4121,MW122,149
1108738,6/7/2021,Retail,2857,FT544,1
1108739,6/7/2021,Retail,3360,FT337,2
1108740,6/7/2021,Retail,2524,MW132,2
1108741,6/7/2021,Retail,1670,SP604,1
1108742,6/7/2021,Retail,3250,SP201,2
1108743,6/7/2021,Retail,3977,SP305,1
1108744,6/7/2021,Retail,2057,FT577,2
1108745,6/8/2021,Wholesale,2589,MW282,99
1108746,6/8/2021,Retail,2142,FT895,1
1108747,6/8/2021,Retail,1633,MW172,1
1108748,6/8/2021,Retail,3329,MW132,2
1108749,6/8/2021,Retail,1289,MW122,4
1108750,6/8/2021,Retail,2714,SP305,1
1108751,6/9/2021,Retail,3049,SP609,3
1108752,6/9/2021,Retail,1117,SP120,2
1108753,6/9/2021,Retail,2321,SP120,1
1108754,6/9/2021,Retail,1600,FT174,1
1108755,6/9/2021,Retail,2059,SP604,1
1108756,6/10/2021,Wholesale,2213,MW102,243
1108757,6/10/2021,Wholesale,2980,SP601,152
1108758,6/10/2021,Retail,3208,FT337,2
1108759,6/10/2021,Retail,1911,MW122,1
1108760,6/10/2021,Retail,3259,MW242,1
1108761,6/10/2021,Retail,2607,MW272,4
1108762,6/10/2021,Retail,3557,SP607,1
1108763,6/10/2021,Retail,3617,SP603,1
1108764,6/10/2021,Retail,1441,SP602,2
1108765,6/10/2021,Retail,2167,SP306,1
1108766,6/10/2021,Retail,2545,FT181,1
1108767,6/10/2021,Retail,1952,MW112,4
1108768,6/11/2021,Retail,1956,FT337,1
1108769,6/11/2021,Retail,2341,MW202,1
1108770,6/11/2021,Retail,3951,MW122,1
1108771,6/11/2021,Retail,2284,MW272,6
1108772,6/11/2021,Retail,1179,SP203,1
1108773,6/12/2021,Retail,4062,SP125,1
1108774,6/12/2021,Wholesale,2354,MW242,124
1108775,6/12/2021,Retail,1259,SP304,2
1108776,6/12/2021,Retail,3189,SP201,2
1108777,6/12/2021,Retail,1909,FT871,1
1108778,6/12/2021,Retail,3346,FT434,1
1108779,6/13/2021,Retail,2950,MW112,2
1108780,6/13/2021,Retail,3061,MW172,2
1108781,6/13/2021,Retail,3946,SP306,1
1108782,6/13/2021,Retail,2923,SP120,1
1108783,6/13/2021,Retail,1821,SP201,2
1108784,6/13/2021,Retail,1342,SP305,2
1108785,6/13/2021,Retail,2234,FT174,1
1108786,6/13/2021,Retail,3517,FT682,1
1108787,6/13/2021,Retail,1927,MW202,1
1108788,6/13/2021,Retail,3309,MW122,4
1108789,6/13/2021,Retail,3291,MW272,5
1108790,6/13/2021,Retail,1968,SP602,1
1108791,6/14/2021,Wholesale,4070,MW252,151
1108792,6/14/2021,Wholesale,2850,MW262,132
1108793,6/14/2021,Retail,2996,SP201,2
1108794,6/14/2021,Retail,1821,SP123,2
1108795,6/14/2021,Retail,1814,SP120,1
1108796,6/14/2021,Retail,2182,FT422,1
1108797,6/14/2021,Retail,2664,FT577,2
1108798,6/15/2021,Retail,3400,FT853,1
1108799,6/15/2021,Retail,1190,MW202,1
1108800,6/15/2021,Retail,3292,MW262,5
1108801,6/15/2021,Retail,2550,SP604,2
1108802,6/15/2021,Retail,2044,FT422,2
1108803,6/16/2021,Retail,1174,FT853,1
1108804,6/16/2021,Retail,3558,MW122,1
1108805,6/16/2021,Retail,2854,MW102,4
1108806,6/16/2021,Retail,2682,MW222,4
1108807,6/16/2021,Retail,1466,SP126,1
1108808,6/16/2021,Retail,1315,SP305,2
1108809,6/16/2021,Retail,3196,SP202,1
1108810,6/16/2021,Retail,3076,SP204,1
1108811,6/16/2021,Retail,3931,MW242,4
1108812,6/17/2021,Wholesale,4090,SP121,99
1108813,6/17/2021,Wholesale,1900,MW122,169
1108814,6/17/2021,Retail,2725,FT870,1
1108815,6/17/2021,Retail,1479,FT525,1
1108816,6/17/2021,Retail,2233,MW242,1
1108817,6/17/2021,Retail,3560,MW262,6
1108818,6/17/2021,Retail,3511,SP120,2
1108819,6/17/2021,Retail,2680,FT976,1
1108820,6/17/2021,Retail,1866,MW182,4
1108821,6/18/2021,Wholesale,2574,MW202,255
1108822,6/18/2021,Wholesale,1501,SP607,141
1108823,6/18/2021,Retail,3654,SP609,1
1108824,6/18/2021,Retail,3965,SP120,1
1108825,6/18/2021,Retail,3214,FT589,1
1108826,6/18/2021,Retail,1896,MW262,3
1108827,6/18/2021,Retail,2273,SP607,3
1108828,6/18/2021,Retail,1661,SP202,1
1108829,6/18/2021,Retail,2258,FT609,2
1108830,6/18/2021,Retail,2254,MW132,1
1108831,6/18/2021,Retail,1933,MW112,3
1108832,6/18/2021,Retail,3546,MW142,1
1108833,6/18/2021,Retail,2757,SP609,1
1108834,6/19/2021,Retail,2646,SP603,101
1108835,6/19/2021,Retail,2136,MW232,4
1108836,6/19/2021,Retail,3522,SP203,1
1108837,6/19/2021,Retail,1630,SP601,2
1108838,6/19/2021,Retail,3030,SP609,2
1108839,6/19/2021,Retail,2373,SP201,1
1108840,6/19/2021,Retail,2876,FT544,2
1108841,6/19/2021,Retail,1341,FT525,1
1108842,6/19/2021,Retail,1454,MW142,1
1108843,6/19/2021,Retail,2530,MW202,1
1108844,6/20/2021,Wholesale,4113,SP306,168
1108845,6/20/2021,Retail,1964,MW222,3
1108846,6/20/2021,Retail,2973,MW112,5
1108847,6/20/2021,Retail,3730,MW272,6
1108848,6/20/2021,Retail,3662,SP305,2
1108849,6/20/2021,Retail,2356,SP123,1
1108850,6/20/2021,Retail,1335,SP204,2
1108851,6/20/2021,Retail,4033,SP603,1
1108852,6/21/2021,Wholesale,1443,MW202,184
1108853,6/21/2021,Wholesale,2624,SP601,142
1108854,6/21/2021,Retail,1894,SP607,1
1108855,6/21/2021,Retail,3599,SP120,1
1108856,6/21/2021,Retail,1839,FT871,1
1108857,6/21/2021,Retail,3553,FT467,1
1108858,6/21/2021,Retail,3645,FT825,1
1108859,6/22/2021,Retail,1932,FT853,1
1108860,6/22/2021,Retail,2945,MW152,3
1108861,6/22/2021,Retail,1659,SP305,1
1108862,6/22/2021,Retail,3223,SP203,1
1108863,6/22/2021,Retail,1635,FT439,1
1108864,6/22/2021,Retail,2530,MW112,2
1108865,6/23/2021,Retail,1960,SP201,119
1108866,6/23/2021,Wholesale,1136,MW262,132
1108867,6/23/2021,Wholesale,3199,SP202,66
1108868,6/23/2021,Wholesale,4058,SP306,127
1108869,6/23/2021,Wholesale,3627,MW252,150
1108870,6/23/2021,Retail,1263,SP202,1
1108871,6/23/2021,Retail,1287,SP202,2
1108872,6/23/2021,Retail,4010,FT174,1
1108873,6/24/2021,Retail,3430,MW242,2
1108874,6/24/2021,Wholesale,1326,MW262,192
1108875,12/4/2021,Wholesale,2850,FT976,67
1108876,6/24/2021,Wholesale,3627,MW242,140
1108877,6/24/2021,Retail,3893,MW272,2
1108878,6/24/2021,Retail,2170,SP601,1
1108879,6/24/2021,Retail,2405,SP602,2
1108880,12/4/2021,Retail,1973,FT357,2
1108881,6/24/2021,Retail,2037,MW272,1
1108882,6/24/2021,Retail,3701,SP306,1
1108883,6/25/2021,Retail,2841,SP203,2
1108884,6/25/2021,Retail,3004,FT434,1
1108885,6/25/2021,Retail,3648,MW102,1
1108886,6/25/2021,Retail,1702,MW262,3
1108887,6/25/2021,Retail,2305,SP120,3
1108888,6/25/2021,Retail,3932,SP305,1
1108889,6/25/2021,Retail,3424,FT609,1
1108890,6/26/2021,Wholesale,2209,MW262,123
1108891,6/26/2021,Wholesale,4101,MW172,110
1108892,6/26/2021,Retail,2600,MW242,3
1108893,6/26/2021,Retail,2939,SP303,1
1108894,6/26/2021,Retail,3661,SP607,1
1108895,6/26/2021,Retail,3391,FT467,1
1108896,6/27/2021,Retail,1279,MW122,3
1108897,6/27/2021,Retail,3307,SP123,1
1108898,6/28/2021,Retail,4099,SP305,2
1108899,6/28/2021,Retail,3262,FT530,2
1108900,6/28/2021,Retail,2645,MW152,4
1108901,6/28/2021,Retail,1952,MW152,4
1108902,6/28/2021,Retail,1704,SP202,2
1108903,6/28/2021,Retail,2642,SP305,2
1108904,6/28/2021,Retail,3291,SP304,1
1108905,6/28/2021,Retail,1270,SP125,1
1108906,6/29/2021,Retail,1951,FT589,1
1108907,6/29/2021,Retail,2315,FT358,2
1108908,6/29/2021,Retail,4045,MW122,1
1108909,6/29/2021,Retail,2960,MW222,4
1108910,6/29/2021,Retail,1517,SP125,2
1108911,6/29/2021,Retail,1249,SP123,1
1108912,6/29/2021,Retail,1540,FT525,1
1108913,6/29/2021,Retail,2643,MW272,3
1108914,6/30/2021,Wholesale,1940,SP123,113
1108915,6/30/2021,Wholesale,3651,MW132,118
1108916,12/3/2021,Wholesale,2991,FT439,51
1108917,6/30/2021,Retail,2536,MW162,4
1108918,6/30/2021,Retail,1339,SP126,2
1108919,6/30/2021,Retail,2953,SP604,1
1108920,6/30/2021,Retail,4085,FT976,1
1108921,7/1/2021,Retail,1814,FT976,1
1108922,7/1/2021,Retail,1879,FT358,1
1108923,7/1/2021,Retail,2984,MW102,3
1108924,7/1/2021,Retail,4050,MW242,1
1108925,12/27/2020,Retail,1290,MW142,4
1108926,7/1/2021,Retail,3268,MW262,6
1108927,7/1/2021,Retail,1513,SP602,2
1108928,7/1/2021,Retail,1673,SP125,2
1108929,7/1/2021,Retail,2266,SP204,1
1108930,7/2/2021,Retail,3630,FT598,1
1108931,7/2/2021,Retail,3165,FT727,1
1108932,7/2/2021,Retail,1423,MW112,1
1108933,7/2/2021,Retail,2030,MW122,3
1108934,7/2/2021,Retail,2148,MW232,2
1108935,7/2/2021,Retail,1878,SP123,1
1108936,7/2/2021,Retail,1873,SP305,1
1108937,7/2/2021,Retail,3619,SP305,2
1108938,12/27/2020,Retail,1271,MW102,5
1108939,7/2/2021,Retail,2643,SP125,1
1108940,7/3/2021,Retail,2180,FT644,2
1108941,7/3/2021,Retail,2522,FT853,1
1108942,7/3/2021,Retail,3921,MW272,1
1108943,7/3/2021,Retail,3230,MW122,4
1108944,7/3/2021,Wholesale,3944,MW232,96
1108945,7/3/2021,Retail,2620,MW142,2
1108946,7/3/2021,Retail,2344,SP123,1
1108947,7/3/2021,Retail,3620,SP303,1
1108948,7/3/2021,Retail,2309,SP125,2
1108949,7/3/2021,Retail,1786,SP203,2
1108950,7/3/2021,Retail,1854,SP204,2
1108951,12/27/2020,Retail,3003,SP601,1
1108952,7/3/2021,Retail,2274,SP609,1
1108953,7/4/2021,Retail,1790,FT181,1
1108954,7/4/2021,Retail,1294,MW102,2
1108955,12/28/2020,Wholesale,2343,MW182,71
1108956,7/4/2021,Retail,2650,MW262,1
1108957,12/28/2020,Retail,4018,SP603,2
1108958,7/4/2021,Retail,3302,SP601,2
1108959,7/4/2021,Retail,3351,SP604,1
1108960,12/28/2020,Retail,1306,SP201,1
1108961,7/5/2021,Retail,3971,FT139,1
1108962,7/5/2021,Retail,2334,MW122,3
1108963,7/5/2021,Retail,3963,MW182,2
1108964,7/5/2021,Retail,1510,MW232,2
1108965,7/5/2021,Retail,2630,SP603,1
1108966,7/5/2021,Retail,3931,SP607,2
1108967,7/6/2021,Wholesale,1618,MW122,144
